Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources
Food Waste,Other,522298,5622192,NAICS_2012_Code,,"=""00000""",FIPS,409980.28974054544,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522310,5622121,NAICS_2012_Code,,"=""00000""",FIPS,7440202.23224677,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522310,562213,NAICS_2012_Code,,"=""00000""",FIPS,1791446.677341416,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522310,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1539179.8043163635,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522310,5622192,NAICS_2012_Code,,"=""00000""",FIPS,519133.80276399414,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522320,5622121,NAICS_2012_Code,,"=""00000""",FIPS,11139600.187705267,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522320,562213,NAICS_2012_Code,,"=""00000""",FIPS,2682185.123501699,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522320,5622191,NAICS_2012_Code,,"=""00000""",FIPS,2304486.773593663,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522320,5622192,NAICS_2012_Code,,"=""00000""",FIPS,777256.1586632604,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522390,5622121,NAICS_2012_Code,,"=""00000""",FIPS,6918280.400158805,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522390,562213,NAICS_2012_Code,,"=""00000""",FIPS,1665778.704517567,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522390,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1431208.069368105,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,522390,5622192,NAICS_2012_Code,,"=""00000""",FIPS,482717.14942854363,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523110,5622121,NAICS_2012_Code,,"=""00000""",FIPS,12587604.208059678,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523110,562213,NAICS_2012_Code,,"=""00000""",FIPS,3030834.516363375,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523110,5622191,NAICS_2012_Code,,"=""00000""",FIPS,2604040.2635564455,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523110,5622192,NAICS_2012_Code,,"=""00000""",FIPS,878289.4115291758,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523120,5622121,NAICS_2012_Code,,"=""00000""",FIPS,23165217.254248776,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523120,562213,NAICS_2012_Code,,"=""00000""",FIPS,5577704.769925883,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523120,5622191,NAICS_2012_Code,,"=""00000""",FIPS,4792266.856108502,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523120,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1616333.3938600118,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523130,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1124345.640174317,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523130,562213,NAICS_2012_Code,,"=""00000""",FIPS,270719.1549906761,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523130,5622191,NAICS_2012_Code,,"=""00000""",FIPS,232597.18599139067,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523130,5622192,NAICS_2012_Code,,"=""00000""",FIPS,78450.26379458384,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523140,5622121,NAICS_2012_Code,,"=""00000""",FIPS,737185.1887171767,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523140,562213,NAICS_2012_Code,,"=""00000""",FIPS,177498.93291729677,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523140,5622191,NAICS_2012_Code,,"=""00000""",FIPS,152503.99372168467,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523140,5622192,NAICS_2012_Code,,"=""00000""",FIPS,51436.47153855315,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523210,5622121,NAICS_2012_Code,,"=""00000""",FIPS,436220.8561019809,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523210,562213,NAICS_2012_Code,,"=""00000""",FIPS,105032.9519087463,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523210,5622191,NAICS_2012_Code,,"=""00000""",FIPS,90242.48413890353,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523210,5622192,NAICS_2012_Code,,"=""00000""",FIPS,30436.940395476544,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523910,5622121,NAICS_2012_Code,,"=""00000""",FIPS,2367855.661016674,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523910,562213,NAICS_2012_Code,,"=""00000""",FIPS,570130.6260154479,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523910,5622191,NAICS_2012_Code,,"=""00000""",FIPS,489846.3105178885,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523910,5622192,NAICS_2012_Code,,"=""00000""",FIPS,165215.12121971406,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523920,5622121,NAICS_2012_Code,,"=""00000""",FIPS,17388839.43469858,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523920,562213,NAICS_2012_Code,,"=""00000""",FIPS,4186872.5682080323,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523920,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3597288.036390613,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523920,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1213291.5288596384,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523930,5622121,NAICS_2012_Code,,"=""00000""",FIPS,16289581.032559643,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523930,562213,NAICS_2012_Code,,"=""00000""",FIPS,3922193.900803481,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523930,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3369880.7321960866,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523930,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1136591.70582938,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523991,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1494918.8059567509,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523991,562213,NAICS_2012_Code,,"=""00000""",FIPS,359945.5020482291,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523991,5622191,NAICS_2012_Code,,"=""00000""",FIPS,309258.9103625118,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523991,5622192,NAICS_2012_Code,,"=""00000""",FIPS,104306.69225578084,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523999,5622121,NAICS_2012_Code,,"=""00000""",FIPS,2383205.0895514768,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523999,562213,NAICS_2012_Code,,"=""00000""",FIPS,573826.4506569587,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523999,5622191,NAICS_2012_Code,,"=""00000""",FIPS,493021.69872254913,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,523999,5622192,NAICS_2012_Code,,"=""00000""",FIPS,166286.11458209745,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524113,5622121,NAICS_2012_Code,,"=""00000""",FIPS,19218681.12080855,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524113,562213,NAICS_2012_Code,,"=""00000""",FIPS,4627460.56653353,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524113,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3975833.5759392274,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524113,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1340967.1811220483,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524114,5622121,NAICS_2012_Code,,"=""00000""",FIPS,30920557.283362634,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524114,562213,NAICS_2012_Code,,"=""00000""",FIPS,7445030.10506176,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524114,5622191,NAICS_2012_Code,,"=""00000""",FIPS,6396640.282503079,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524114,5622192,NAICS_2012_Code,,"=""00000""",FIPS,2157455.6692186384,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524126,5622121,NAICS_2012_Code,,"=""00000""",FIPS,38335940.47995434,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524126,562213,NAICS_2012_Code,,"=""00000""",FIPS,9230500.872398153,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524126,5622191,NAICS_2012_Code,,"=""00000""",FIPS,7930685.688956262,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524126,5622192,NAICS_2012_Code,,"=""00000""",FIPS,2674857.7448120043,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524127,5622121,NAICS_2012_Code,,"=""00000""",FIPS,5014394.226130282,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524127,562213,NAICS_2012_Code,,"=""00000""",FIPS,1207362.3263017691,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524127,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1037344.6961279218,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524127,5622192,NAICS_2012_Code,,"=""00000""",FIPS,349875.1057983998,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524128,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1977683.0905191018,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524128,562213,NAICS_2012_Code,,"=""00000""",FIPS,476185.1480312344,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524128,5622191,NAICS_2012_Code,,"=""00000""",FIPS,409129.99099296686,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524128,5622192,NAICS_2012_Code,,"=""00000""",FIPS,137991.1609113877,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524130,5622121,NAICS_2012_Code,,"=""00000""",FIPS,2363151.803885041,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524130,562213,NAICS_2012_Code,,"=""00000""",FIPS,568998.0345930493,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524130,5622191,NAICS_2012_Code,,"=""00000""",FIPS,488873.2076809764,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524130,5622192,NAICS_2012_Code,,"=""00000""",FIPS,164886.913576403,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524210,5622121,NAICS_2012_Code,,"=""00000""",FIPS,68347951.8845325,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524210,562213,NAICS_2012_Code,,"=""00000""",FIPS,16456771.937724888,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524210,5622191,NAICS_2012_Code,,"=""00000""",FIPS,14139372.012108743,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524210,5622192,NAICS_2012_Code,,"=""00000""",FIPS,4768920.395626556,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524291,5622121,NAICS_2012_Code,,"=""00000""",FIPS,4996569.083315671,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524291,562213,NAICS_2012_Code,,"=""00000""",FIPS,1203070.4009116273,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524291,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1033657.1485354127,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524291,5622192,NAICS_2012_Code,,"=""00000""",FIPS,348631.3715711158,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524292,5622121,NAICS_2012_Code,,"=""00000""",FIPS,16815546.531304624,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524292,562213,NAICS_2012_Code,,"=""00000""",FIPS,4048835.504850094,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524292,5622191,NAICS_2012_Code,,"=""00000""",FIPS,3478688.994144498,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524292,5622192,NAICS_2012_Code,,"=""00000""",FIPS,1173290.5025775016,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524298,5622121,NAICS_2012_Code,,"=""00000""",FIPS,7058674.03077619,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524298,562213,NAICS_2012_Code,,"=""00000""",FIPS,1699582.5844711717,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524298,5622191,NAICS_2012_Code,,"=""00000""",FIPS,1460251.774654013,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,524298,5622192,NAICS_2012_Code,,"=""00000""",FIPS,492512.9959756122,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525110,5622121,NAICS_2012_Code,,"=""00000""",FIPS,181882.4757564824,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525110,562213,NAICS_2012_Code,,"=""00000""",FIPS,43793.53499940916,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525110,5622191,NAICS_2012_Code,,"=""00000""",FIPS,37626.643027268896,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525110,5622192,NAICS_2012_Code,,"=""00000""",FIPS,12690.695541360255,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525120,5622121,NAICS_2012_Code,,"=""00000""",FIPS,215139.57091522214,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525120,562213,NAICS_2012_Code,,"=""00000""",FIPS,51801.155056016185,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525120,5622191,NAICS_2012_Code,,"=""00000""",FIPS,44506.650804033576,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525120,5622192,NAICS_2012_Code,,"=""00000""",FIPS,15011.181159857613,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525190,5622121,NAICS_2012_Code,,"=""00000""",FIPS,121413.15447219815,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525190,562213,NAICS_2012_Code,,"=""00000""",FIPS,29233.774214101966,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525190,5622191,NAICS_2012_Code,,"=""00000""",FIPS,25117.14997906958,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525190,5622192,NAICS_2012_Code,,"=""00000""",FIPS,8471.49991616437,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525910,5622121,NAICS_2012_Code,,"=""00000""",FIPS,112479.95211256148,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525910,562213,NAICS_2012_Code,,"=""00000""",FIPS,27082.844012792506,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525910,5622191,NAICS_2012_Code,,"=""00000""",FIPS,23269.108187916292,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525910,5622192,NAICS_2012_Code,,"=""00000""",FIPS,7848.193295314894,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525920,5622121,NAICS_2012_Code,,"=""00000""",FIPS,177178.61862484922,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525920,562213,NAICS_2012_Code,,"=""00000""",FIPS,42660.94357701065,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
Food Waste,Other,525920,5622191,NAICS_2012_Code,,"=""00000""",FIPS,36653.54019035677,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EPA_WFR.employment,,I,I,Employment_national_2018
